SAMINATURA BINEFAR;;;;;;;;;;;
ARTICULOS - PROVEEDOR;;;;;;;;;;;

DEPORTE;;
;;;;;;;;;;;
992;B COMPLEX;;29- LIFE PRO;;14,00;4,20;;0;;
;;;;;;;;;;;

DEPORTE;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
560;B&G KOJAC;;20- BIG UNIVERSAL;;3,00;24,42;;0;;
;;;;;;;;;;;
558;B&G SANDIA;;20- BIG UNIVERSAL;;2,00;23,42;;0;;
;;;;;;;;;;;

TODAS;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
2829;b1 OSAVI;;10013- POWERBODY;;1,00;2,93;;0;;
;;;;;;;;;;;
3462;B12;;36- paimes;;2,00;6,30;;0;;
;;;;;;;;;;;

NUTRICION;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
508;B12 aldous;;19- ALDOUS;;5,00;14,50;;0;;
;;;;;;;;;;;

TODAS;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
2001;B12 GOTAS;;10013- POWERBODY;;5,00;4,89;;0;;
;;;;;;;;;;;
2806;B6 ALL NUTRICION;;10013- POWERBODY;;1,00;2,15;;0;;
;;;;;;;;;;;

NUTRICION;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
1522;BACH;;10- ECOPLAZA;;6,00;11,34;;10;;
;;;;;;;;;;;

DEPORTE;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
1004;BAGELS;;29- LIFE PRO;;15,00;0,99;;0;;
;;;;;;;;;;;

TODAS;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
2357;BAGUET 2 S/G;;7- BIOCOP;;6,00;3,21;;0;;
;;;;;;;;;;;

ALIMENTACION;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
1056;baguette sg;;7- BIOCOP;;6,00;2,28;;0;;
;;;;;;;;;;;

HIGIENE PERSONAL;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
457;balsamo ginseng;;10- ECOPLAZA;;3,00;6,69;;0;;
;;;;;;;;;;;

TODAS;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
1603;BALSAMO LABIAL;;10012- APROLIS;;5,00;3,96;;0;;
;;;;;;;;;;;

COSMETICA;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;

ARTICULOS - PROVEEDOR;;;;;Pagina 22 ;;;Fecha : 03/02/2026;;;
658;balsamo labial 2;;21-NATURAKOSMETIC;;3,00;4,96;;0;;
;;;;;;;;;;;
659;balsamo labial 3;;21-NATURAKOSMETIC;;3,00;4,96;;0;;
;;;;;;;;;;;
660;balsamo labial 4;;21-NATURAKOSMETIC;;3,00;4,96;;0;;
;;;;;;;;;;;
674;BALSAMO LABIAL KARITE;;21-NATURAKOSMETIC;;7,00;2,70;;0;;
;;;;;;;;;;;

TODAS;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
2754;balsamo multiusos;;10019- WELEDA;;6,00;4,60;;0;;
;;;;;;;;;;;

NUTRICION;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
1604;balsamo reparador;;10012- APROLIS;;17,00;13,32;;0;;
;;;;;;;;;;;

COSMETICA;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
458;BALSAMO SOLAR BEBE;;10- ECOPLAZA;;3,00;12,34;;0;;
;;;;;;;;;;;

TODAS;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
1686;BALSAMO TIGER BLANCO;;25- NUTRICIONSANTE;;6,00;5,23;;0;;
;;;;;;;;;;;
1685;BALSAMO TIGER ROJO;;25- NUTRICIONSANTE;;6,00;5,23;;0;;
;;;;;;;;;;;
2092;banban glicolico;;10- ECOPLAZA;;6,00;7,40;;0;;
;;;;;;;;;;;
2091;BANBAN PACK;;10- ECOPLAZA;;3,00;17,30;;0;;
;;;;;;;;;;;
3025;baño de crema;;10019- WELEDA;;1,00;7,50;;0;;
;;;;;;;;;;;

NUTRICION;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
387;BAOBAB;;15- orgacicasuperfoods;;6,00;3,63;;0;;
;;;;;;;;;;;

ALIMENTACION;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
98;BAR LINO CHIA;;3- FELIUBADALO;;6,00;0,81;;0;;
;;;;;;;;;;;

TODAS;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
2271;bar minidona;;20- BIG UNIVERSAL;;15,00;1,95;;0;;
;;;;;;;;;;;
2268;BAR MINIDONA;;20- BIG UNIVERSAL;;15,00;1,95;;0;;
;;;;;;;;;;;

ALIMENTACION-PASTELERIA;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
99;BAR PIPAS CALABAZA CHOCO;;3- FELIUBADALO;;7,00;1,00;;0;;
;;;;;;;;;;;

TODAS;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
3109;barrita;;10017- BIOTECH;;1,00;0,99;;0;;
;;;;;;;;;;;
3310;BARRITA;;10017- BIOTECH;;12,00;1,25;;0;;
;;;;;;;;;;;
1729;BARRITA CONGUITO BL;;20- BIG UNIVERSAL;;15,00;1,97;;0;;
;;;;;;;;;;;
1853;BARRITA DE LACASITOS;;20- BIG UNIVERSAL;;15,00;1,98;;0;;
;;;;;;;;;;;

ARTICULOS - PROVEEDOR;;;;;Pagina 23 ;;;Fecha : 03/02/2026;;;
1739;barrita granaada;;3- FELIUBADALO;;14,00;1,00;;0;;
;;;;;;;;;;;

ALIMENTACION;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
1031;BARRITA MANGO BAOBAB;;7- BIOCOP;;25,00;1,16;;15;;
;;;;;;;;;;;
1144;barrita maxi nutrition choco;;10- ECOPLAZA;;12,00;1,70;;0;;
;;;;;;;;;;;
1037;barrita muesli;;7- BIOCOP;;14,00;1,40;;15;;
;;;;;;;;;;;

ALIMENTACION-FRUTOS SECOS;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
620;BARRITAS ALMENDRA;;23- BIOCOMERCIO;;91,00;0,65;;0;;
;;;;;;;;;;;

ALIMENTACION;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
1036;BASE DE PIZA;;7- BIOCOP;;12,00;3,03;;25;;
;;;;;;;;;;;
1143;base piozza sg;;10- ECOPLAZA;;5,00;1,78;;0;;
;;;;;;;;;;;

TODAS;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
2364;BASE PIZZA;;7- BIOCOP;;9,00;2,03;;8;;
;;;;;;;;;;;

ALIMENTACION-PANAES;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
247;base pizza espelta intg F;;2- LA FINESTRASUL CIELO;;9,00;3,31;;0;;
;;;;;;;;;;;

ALIMENTACION-GRANOS;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
268;basmati bl 500g;;5- ECOBASICS;;10,00;1,86;;0;;
;;;;;;;;;;;
269;BASMATI INTG 500G;;5- ECOBASICS;;10,00;1,55;;0;;
;;;;;;;;;;;

TODAS;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
3499;BASTONCILLOS;;21-NATURAKOSMETIC;;1,00;1,40;;0;;
;;;;;;;;;;;
2839;bastones de almendra;;23- BIOCOMERCIO;;10,00;2,39;;0;;
;;;;;;;;;;;

ALIMENTACION;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
1518;batido pro fresa;;10- ECOPLAZA;;1,00;1,99;;0;;
;;;;;;;;;;;
1519;BATIDO PRO VAINILLA;;10- ECOPLAZA;;6,00;1,99;;0;;
1519;BATIDO PRO VAINILLA;;5- ECOBASICS;;8,00;1,99;;0;;
;;;;;;;;;;;
1434;BAYAS DE LOS INCAS;;10011- bioprasad;;4,00;2,49;;0;;
;;;;;;;;;;;

DEPORTE;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
1349;bbq italian;;29- LIFE PRO;;6,00;1,90;;0;;
;;;;;;;;;;;

TODAS;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
3306;bcaa;;10017- BIOTECH;;1,00;13,50;;0;;
ARTICULOS - PROVEEDOR;;;;;Pagina 24 ;;;Fecha : 03/02/2026;;;
;;;;;;;;;;;
1847;BCAA;;20- BIG UNIVERSAL;;2,00;23,42;;0;;
;;;;;;;;;;;

GRANEL;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
794;BCAA +GLUTAMINA;;24- INDEX GROUP;;2,00;13,90;;5;;
;;;;;;;;;;;

NUTRICION;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
993;BCAA 200C;;29- LIFE PRO;;4,00;13,99;;5;;
;;;;;;;;;;;
998;BCAA 400C;;29- LIFE PRO;;1,00;20,90;;5;;
;;;;;;;;;;;

TODAS;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
2346;bcaa biotech;;10017- BIOTECH;;1,00;9,90;;0;;
;;;;;;;;;;;
1563;BCAA GLUTAMINE;;20- BIG UNIVERSAL;;7,00;23,42;;0;;
;;;;;;;;;;;
2101;be positive;;21-NATURAKOSMETIC;;0,00;11,00;;0;;
;;;;;;;;;;;
2070;BE POSITIVE;;10012- APROLIS;;5,00;8,14;;0;;
;;;;;;;;;;;
2676;BEAN ESSENCE;;10018- STORE.K;;4,00;10,33;;0;;
;;;;;;;;;;;

NUTRICION;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
1550;beanassist;;27- ACTIBIOS;;1,00;11,60;;0;;
;;;;;;;;;;;

TODAS;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
3177;beauty blend;;10013- POWERBODY;;4,00;8,91;;0;;
;;;;;;;;;;;
2651;beauty of jonseon psf50+;;10018- STORE.K;;2,00;8,77;;0;;
;;;;;;;;;;;

ALIMENTACION-BEBIDAS-LECHE;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
425;BEBIDA CHUFA 1L;;1- CAL VALLS;;12,00;2,33;;0;;
;;;;;;;;;;;

TODAS;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
1837;BEBIDA DE ALMENDRA;;3- FELIUBADALO;;6,00;1,67;;0;;
;;;;;;;;;;;
1838;bebida de almendra bio;;3- FELIUBADALO;;12,00;2,04;;0;;
;;;;;;;;;;;
2254;bebida de arroz;;10- ECOPLAZA;;4,00;1,41;;0;;
;;;;;;;;;;;
2144;BEBIDA DE ARROZ;;10- ECOPLAZA;;1,00;1,72;;10;;
;;;;;;;;;;;
1780;bebida de avena;;2- LA FINESTRASUL CIELO;;1,00;1,48;;0;;
1780;bebida de avena;;7- BIOCOP;;12,00;1,70;;16,67;;
;;;;;;;;;;;
2000;bebida de espelta;;3- FELIUBADALO;;6,00;3,06;;0;;
;;;;;;;;;;;
1944;BEBIDA DE REMOLACHA;;1- CAL VALLS;;6,00;2,85;;0;;
;;;;;;;;;;;
1169;BEBIDA LIMON;;10- ECOPLAZA;;6,00;1,06;;10;;
;;;;;;;;;;;

DEPORTE;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
1366;bedtime hot choco;;10004- HSN;;8,00;3,80;;0;;
;;;;;;;;;;;

ARTICULOS - PROVEEDOR;;;;;Pagina 25 ;;;Fecha : 03/02/2026;;;
TODAS;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
2537;beef protein;;10017- BIOTECH;;3,00;11,50;;0;;
;;;;;;;;;;;
2536;BEEF PROTEIN;;10017- BIOTECH;;2,00;11,50;;0;;
;;;;;;;;;;;
2102;BEPOSITIVE;;21-NATURAKOSMETIC;;3,00;10,45;;0;;
;;;;;;;;;;;
1869;berberin;;10003- nutrinat;;4,00;15,70;;0;;
;;;;;;;;;;;

NUTRICION;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
996;BERBERINA 500MG;;29- LIFE PRO;;2,00;14,50;;5;;
;;;;;;;;;;;

TODAS;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
1195;BERBERINE COMPLEX;;10004- HSN;;10,00;4,01;;0;;
;;;;;;;;;;;
3161;berberine phytosome;;10013- POWERBODY;;1,00;13,95;;0;;
;;;;;;;;;;;

ALIMENTACION;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
1023;berenjena;;7- BIOCOP;;5,00;3,68;;25;;
;;;;;;;;;;;

TODAS;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
1737;beta alanina;;20- BIG UNIVERSAL;;4,00;7,72;;0;;
;;;;;;;;;;;
1475;BETA ALANINA;;29- LIFE PRO;;5,00;7,50;;0;;
;;;;;;;;;;;
2976;betain hci;;10013- POWERBODY;;1,00;12,97;;0;;
;;;;;;;;;;;
1866;betaine;;10004- HSN;;2,00;9,07;;0;;
;;;;;;;;;;;

NUTRICION;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
1359;BETAINE HCI;;10004- HSN;;1,00;10,13;;0;;
1359;BETAINE HCI;;10013- POWERBODY;;6,00;11,54;;0;;
;;;;;;;;;;;

ALIMENTACION-BEBIDAS-AGUA;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
891;BEZOYA 0,5CL;;26- BOSCH;;21,00;0,00;;0;;
;;;;;;;;;;;
892;bezoya 1,5l;;26- BOSCH;;21,00;0,54;;0;;
;;;;;;;;;;;
893;BEZOYA 5L;;26- BOSCH;;9,00;0,45;;0;;
;;;;;;;;;;;

TODAS;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
1812;BICARBONAATO;;10004- HSN;;3,00;0,76;;0;;
;;;;;;;;;;;

LIMPIEZA HOGAR;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
1049;BICARBONATO;;7- BIOCOP;;8,00;4,64;;10;;
;;;;;;;;;;;

TODAS;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;

ARTICULOS - PROVEEDOR;;;;;Pagina 26 ;;;Fecha : 03/02/2026;;;
3046;bicarbonato 500g;;10004- HSN;;1,00;1,88;;0;;
;;;;;;;;;;;
2998;BIDEPRESAN;;10012- APROLIS;;2,00;17,10;;0;;
;;;;;;;;;;;
1867;BIDON;;10004- HSN;;1,00;0,00;;0;;
;;;;;;;;;;;
2679;BIFIDA ESSENCE;;10018- STORE.K;;1,00;13,22;;0;;
;;;;;;;;;;;
1566;BIG REAL;;20- BIG UNIVERSAL;;9,00;15,71;;0;;
;;;;;;;;;;;

ALIMENTACION;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
945;BIO BISCOTES;;10- ECOPLAZA;;1,00;1,93;;0;;
;;;;;;;;;;;

TODAS;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
1773;BIO PILLOWS;;10012- APROLIS;;1,00;3,44;;0;;
1773;BIO PILLOWS;;7- BIOCOP;;9,00;3,74;;8;;
;;;;;;;;;;;

ALIMENTACION-BEBIDAS-ISOTONICOS;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
116;BIO RAW ACAI;;3- FELIUBADALO;;12,00;0,88;;0;;
;;;;;;;;;;;
115;bio raw nar/mang;;3- FELIUBADALO;;12,00;0,88;;0;;
;;;;;;;;;;;

TODAS;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
2696;BIOPACER SPORT;;5- ECOBASICS;;10,00;6,68;;0;;
;;;;;;;;;;;
2891;biopillows;;10012- APROLIS;;1,00;3,37;;0;;
2891;biopillows;;7- BIOCOP;;1,00;3,37;;0;;
;;;;;;;;;;;

ALIMENTACION;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
1619;biosalt;;32- NORTEM BIO;;5,00;0,95;;0;;
;;;;;;;;;;;

NUTRICION;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
505;biotina comp;;19- ALDOUS;;7,00;15,87;;0;;
;;;;;;;;;;;

TODAS;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
3200;biotina gominolas;;19- ALDOUS;;3,00;13,45;;0;;
;;;;;;;;;;;

ALIMENTACION;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
924;BISCOCHO CACAO;;10002- la granja;;30,00;0,69;;0;;
;;;;;;;;;;;
925;BISCOCHO PLATANO COCO;;10002- la granja;;30,00;0,69;;0;;
;;;;;;;;;;;

TODAS;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
2798;BISCOCHO S/G GERMINAL;;2- LA FINESTRASUL CIELO;;24,00;2,50;;15;;
;;;;;;;;;;;

ALIMENTACION;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
ARTICULOS - PROVEEDOR;;;;;Pagina 27 ;;;Fecha : 03/02/2026;;;
922;BISCOCHO TRADICIONAL;;10002- la granja;;30,00;0,78;;0;;
;;;;;;;;;;;
923;BISCOCHO ZAN NUECES;;10002- la granja;;30,00;0,78;;0;;
;;;;;;;;;;;

TODAS;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
2168;BISGLICINATO;;19- ALDOUS;;5,00;15,97;;0;;
;;;;;;;;;;;
1562;BISGLYCINATE;;10- ECOPLAZA;;1,00;6,42;;0;;
1562;BISGLYCINATE;;10012- APROLIS;;1,00;6,42;;0;;
1562;BISGLYCINATE;;20- BIG UNIVERSAL;;29,00;6,42;;0;;
;;;;;;;;;;;
2993;BISILUET;;10012- APROLIS;;1,00;14,23;;0;;
;;;;;;;;;;;
3286;BITRANSAMIN;;10012- APROLIS;;4,00;9,80;;0;;
;;;;;;;;;;;

ALIMENTACION;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
1058;bizcocho castaña;;7- BIOCOP;;6,00;3,40;;100;;
;;;;;;;;;;;

TODAS;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
2214;black blood;;10017- BIOTECH;;10,00;1,15;;0;;
;;;;;;;;;;;
2538;BLACK BLOOD;;10017- BIOTECH;;4,00;18,90;;0;;
;;;;;;;;;;;
3066;BLACK BLOOD CAF+;;10017- BIOTECH;;1,00;18,90;;0;;
;;;;;;;;;;;
3068;BLACK BLOOD NOX+;;10017- BIOTECH;;1,00;18,90;;0;;
;;;;;;;;;;;
3101;black maca life pro;;29- LIFE PRO;;6,00;8,50;;0;;
;;;;;;;;;;;
1730;BLACK MAX;;20- BIG UNIVERSAL;;12,00;1,87;;0;;
;;;;;;;;;;;
1732;black max choco BL;;20- BIG UNIVERSAL;;12,00;1,87;;0;;
;;;;;;;;;;;
1731;black max choco ng;;20- BIG UNIVERSAL;;12,00;1,87;;0;;
;;;;;;;;;;;
2943;BLUCH;;21-NATURAKOSMETIC;;1,00;5,79;;0;;
;;;;;;;;;;;
2899;BODY MILK PIC;;10012- APROLIS;;1,00;8,40;;0;;
;;;;;;;;;;;
2557;BOLDO;;31- EBRO Diet;;6,00;1,22;;0;;
;;;;;;;;;;;

DEPORTE;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
786;BOLERO BANANA;;24- INDEX GROUP;;24,00;0,24;;0;;
;;;;;;;;;;;
783;bolero berry;;24- INDEX GROUP;;24,00;0,24;;0;;
;;;;;;;;;;;
1170;BOLERO BLUEBERRY;;29- LIFE PRO;;24,00;0,24;;0;;
;;;;;;;;;;;
1171;bolero cereza;;29- LIFE PRO;;24,00;0,24;;0;;
;;;;;;;;;;;
1172;BOLERO GUANABANA;;29- LIFE PRO;;24,00;0,24;;0;;
;;;;;;;;;;;
1173;bolero ice te maracuya;;29- LIFE PRO;;24,00;0,24;;0;;
;;;;;;;;;;;
784;BOLERO MELC;;24- INDEX GROUP;;24,00;0,24;;0;;
;;;;;;;;;;;
768;bolero pack 6;;3- FELIUBADALO;;12,00;1,69;;0;;
;;;;;;;;;;;
785;bolero papaya;;24- INDEX GROUP;;24,00;0,24;;0;;
;;;;;;;;;;;
787;bolero piña;;24- INDEX GROUP;;24,00;0,24;;0;;
787;bolero piña;;29- LIFE PRO;;1,00;0,24;;0;;
;;;;;;;;;;;

ALIMENTACION-CEREALES;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
291;BOLITAS CHOCO 300G;;5- ECOBASICS;;22,00;1,85;;0;;

ARTICULOS - PROVEEDOR;;;;;Pagina 28 ;;;Fecha : 03/02/2026;;;
;;;;;;;;;;;

TODAS;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
3495;BOLSA DE BASURA;;3- FELIUBADALO;;1,00;2,40;;0;;
;;;;;;;;;;;

HIGIENE PERSONAL;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
680;BOLSA JABON;;21-NATURAKOSMETIC;;6,00;1,59;;12;;
;;;;;;;;;;;

TODAS;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
1658;BOMBONES;;37- BLAUVER;;1,00;7,97;;0;;
;;;;;;;;;;;

ALIMENTACION;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
1136;BONBON FRUTA;;10009- faire;;36,00;1,21;;0;;
1136;BONBON FRUTA;;30- AYIURE;;12,00;1,35;;0;;
;;;;;;;;;;;

ALIMENTACION-CONSERVAS;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
368;bonito del norte biocop;;7- BIOCOP;;18,00;6,12;;10;;
;;;;;;;;;;;

TODAS;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
2986;boron;;10013- POWERBODY;;1,00;2,04;;0;;
;;;;;;;;;;;
3164;BORON 3MG;;10013- POWERBODY;;1,00;4,92;;0;;
;;;;;;;;;;;

DEPORTE;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
1618;BOTELLA AZUL;;32- NORTEM BIO;;1,00;6,48;;0;;
;;;;;;;;;;;

TODAS;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
2249;BOTELLA DE COBRE;;16- ORGANIC INDIA;;4,00;15,61;;0;;
;;;;;;;;;;;

DEPORTE;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
1616;BOTELLA GRIS;;32- NORTEM BIO;;1,00;6,48;;0;;
;;;;;;;;;;;
1615;BOTELLA LILA;;32- NORTEM BIO;;2,00;6,48;;0;;
;;;;;;;;;;;
1617;BOTELLA NARANJA;;32- NORTEM BIO;;2,00;6,48;;0;;
;;;;;;;;;;;
1613;BOTELLA ROSA;;32- NORTEM BIO;;1,00;6,48;;0;;
;;;;;;;;;;;

TODAS;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
1614;botella verde;;32- NORTEM BIO;;2,00;6,48;;0;;
;;;;;;;;;;;

NUTRICION;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
398;BOWELCARE;;16- ORGANIC INDIA;;3,00;13,99;;0;;
;;;;;;;;;;;
ARTICULOS - PROVEEDOR;;;;;Pagina 29 ;;;Fecha : 03/02/2026;;;
1266;brahmi;;15- orgacicasuperfoods;;3,00;5,73;;0;;
;;;;;;;;;;;
400;BRAHMI;;16- ORGANIC INDIA;;10,00;13,99;;0;;
;;;;;;;;;;;

TODAS;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
2687;BRAIN COMPLEX;;10- ECOPLAZA;;5,00;13,39;;0;;
;;;;;;;;;;;

ALIMENTACION-CEREALES;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
292;branflakes 375g;;5- ECOBASICS;;12,00;1,79;;0;;
;;;;;;;;;;;

TODAS;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
3399;BRAZIL;;7- BIOCOP;;16,00;4,29;;0;;
;;;;;;;;;;;

CONGELADOS;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
886;BROCOLI;;2- LA FINESTRASUL CIELO;;8,00;2,61;;0;;
;;;;;;;;;;;

FRUTERIA;;
Codigo;Articulo;;Referencia;Proveedor;;Uds.;Precio;;Dto%;;Importe
;;;;;;;;;;;
